Flow ID,pipeline_0_1_dec,pipeline_0_8_dec,pipeline_1_start_dec,pipeline_1_end_dec,pipeline_2_start_dec,pipeline_2_end_dec,pipeline_3_start_dec,pipeline_3_end_dec,srcPort,flow_id_hex,class_number,delta_0_us,delta_1,delta_2,delta_3,Flow Duration Original,pipeline_flow_duration,,,,,,
76.223.92.165 10.0.2.16 443 46640,712019455,712041826,712041842,712041847,712041865,712041875,,,443,0x6f2b,3,15,5,10,,22057,22072,,,,,,
13.248.212.111 10.0.2.16 443 48668,712210791,712230370,712230442,712230446,712230464,712230474,,,443,0x70b4,3,17,4,10,,19299,19316,,,,,,
10.0.2.16 13.248.212.111 48668 443,712210380,712230834,712230905,712230909,712230927,712230934,,,48668,0x2279,3,18,4,7,,20093,20111,,,,,,
10.0.2.16 13.248.212.111 48666 443,712213798,712244196,712244268,712244275,712244293,712244301,,,48666,0x300b,3,86,7,8,,29964,30050,,,,,,
76.223.92.165 10.0.2.16 443 37206,712477428,712486298,712486371,712486386,712486405,712486421,,,443,0x712a,3,28,15,16,,8747,8775,,,,,,
76.223.92.165 10.0.2.16 443 35730,712481633,712494957,712494960,712494964,712494983,712494993,,,443,0x435c,3,11,4,10,,13156,13167,,,,,,
13.248.212.111 10.0.2.16 443 43810,712479084,712496020,712496027,712496031,712496049,712496055,,,443,0x23ce,3,71,4,6,,16721,16792,,,,,,
10.0.2.16 13.248.212.111 43810 443,712478483,712496418,712496487,712496491,712496509,712496513,,,43810,0x3db5,3,17,4,4,,17699,17716,,,,,,
10.0.2.16 76.223.92.165 35730 443,712482086,712506019,712506092,712506097,712506116,712506124,,,35730,0x156f,3,60,5,8,,23660,23720,,,,,,
76.223.92.165 10.0.2.16 443 56272,712518493,712525907,712525910,712525914,712525932,712525940,,,443,0x6f65,3,24,4,8,,7364,7388,,,,,,
10.0.2.16 76.223.92.165 56272 443,712518105,712526317,712526376,712526379,712526397,712526404,,,56272,0x145a,3,29,3,7,,8147,8176,,,,,,
10.0.2.16 13.248.212.111 43524 443,712533548,712543615,712543648,712543651,712543669,712543674,,,43524,0x2932,3,6,3,5,,9957,9963,,,,,,
10.0.2.16 76.223.92.165 56256 443,712527960,712547951,712548022,712548027,712548045,712548052,,,56256,0x2567,3,16,5,7,,19765,19781,,,,,,
76.223.92.165 10.0.2.16 443 34820,712582326,712596314,712596369,712596373,712596392,712596398,,,443,0x6ae2,3,25,4,6,,13885,13910,,,,,,
10.0.2.16 76.223.92.165 34820 443,712581890,712596759,712596830,712596834,712596852,712596858,,,34820,0x3f6c,3,62,4,6,,14694,14756,,,,,,
76.223.92.165 10.0.2.16 443 34830,712593478,712608402,712608420,712608424,712608441,712608448,,,443,0x19b4,3,41,4,7,,14760,14801,,,,,,
13.248.212.111 10.0.2.16 443 46622,712654878,712672587,712672659,712672666,712672684,712672693,,,443,0x1895,3,71,7,9,,17473,17544,,,,,,
13.248.212.111 10.0.2.16 443 46618,712652248,712675052,712675078,712675081,712675098,712675104,,,443,0x7949,3,16,3,6,,22480,22496,,,,,,
76.223.92.165 10.0.2.16 443 34340,712837082,712849644,712849716,712849727,712849746,712849758,,,443,0x36c7,3,20,11,12,,12339,12359,,,,,,
10.0.2.16 76.223.92.165 34340 443,712836630,712849981,712850041,712850045,712850063,712850070,,,34340,0x6335,3,21,4,7,,13192,13213,,,,,,
76.223.92.165 10.0.2.16 443 58458,712835146,712851484,712851555,712851558,712851576,712851583,,,443,0x135f,3,18,3,7,,16107,16125,,,,,,
10.0.2.16 76.223.92.165 58458 443,712835558,712857946,712858018,712858024,712858042,712858051,,,58458,0x4130,3,11,6,9,,22106,22117,,,,,,
10.0.2.16 76.223.92.165 40974 443,713158286,713183654,713183675,713183679,713183696,713183699,,,40974,0x3ada,3,14,4,3,,25048,25062,,,,,,
10.0.2.16 76.223.92.165 57588 443,713167496,713185167,713185177,713185184,713185201,713185212,,,57588,0x490a,3,49,7,11,,17459,17508,,,,,,
76.223.92.165 10.0.2.16 443 41726,713221568,713229065,713229138,713229143,713229161,713229169,,,443,0x112c,3,62,5,8,,7390,7452,,,,,,
76.223.92.165 10.0.2.16 443 39046,713219337,713232703,713232775,713232778,713232797,713232806,,,443,0x679a,3,54,3,9,,13123,13177,,,,,,
76.223.92.165 10.0.2.16 443 41734,713233799,713245940,713246011,713246014,713246032,713246037,,,443,0x7fe9,3,18,3,5,,11909,11927,,,,,,
10.0.2.16 76.223.92.165 39046 443,713219014,713249560,713249631,713249636,713249654,713249661,,,39046,0x2858,3,16,5,7,,30157,30173,,,,,,
10.0.2.16 76.223.92.165 41734 443,713234971,713251073,713251145,713251149,713251166,713251172,,,41734,0x194f,3,84,4,6,,15892,15976,,,,,,
10.0.2.16 76.223.92.165 47684 443,713458638,713491823,713491851,713491858,713491877,713491885,,,47684,0x3418,3,24,7,8,,33015,33039,,,,,,
13.248.212.111 10.0.2.16 443 54706,713592398,713603217,713603248,713603256,713603274,713603285,,,443,0x439c,3,3,8,11,,10687,10690,,,,,,
10.0.2.16 76.223.92.165 54630 443,713597474,713615724,713615795,713615800,713615819,713615827,,,54630,0x2273,3,52,5,8,,17944,17996,,,,,,
10.0.2.16 13.248.212.111 54698 443,713602156,713622093,713622145,713622148,713622166,713622172,,,54698,0x59f9,3,38,3,6,,19639,19677,,,,,,
13.248.212.111 10.0.2.16 443 54698,713602877,713622535,713622606,713622609,713622627,713622631,,,443,0x71a5,3,100,3,4,,19339,19439,,,,,,
76.223.92.165 10.0.2.16 443 55454,713675574,713690589,713690632,713690641,713690659,713690670,,,443,0x481f,3,25,9,11,,14836,14861,,,,,,
76.223.92.165 10.0.2.16 443 55458,713672787,713693286,713693358,713693361,713693379,713693385,,,443,0x78f8,3,14,3,6,,20158,20172,,,,,,
10.0.2.16 76.223.92.165 55454 443,713675944,713710763,713710835,713710839,713710858,713710866,,,55454,0x7a5a,3,32,4,8,,34320,34352,,,,,,
10.0.2.16 76.223.92.165 47458 443,713962468,713971724,713971798,713971818,713971839,713971858,,,47458,0x7292,3,84,20,19,,9088,9172,,,,,,
76.223.92.165 10.0.2.16 443 47458,713962034,713972072,713972142,713972147,713972165,713972174,,,443,0x5464,3,52,5,9,,9908,9960,,,,,,
76.223.92.165 10.0.2.16 443 42544,713966791,713982324,713982378,713982382,713982399,713982404,,,443,0x2844,3,50,4,5,,15329,15379,,,,,,
10.0.2.16 76.223.92.165 42544 443,713966396,713982765,713982836,713982839,713982857,713982864,,,42544,0x18ef,3,25,3,7,,16118,16143,,,,,,
76.223.92.165 10.0.2.16 443 60654,714057815,714065806,714065812,714065822,714065840,714065850,,,443,0x4236,3,45,10,10,,7897,7942,,,,,,
10.0.2.16 76.223.92.165 60654 443,714057480,714066211,714066286,714066291,714066310,714066319,,,60654,0x228f,3,18,5,9,,8689,8707,,,,,,
76.223.92.165 10.0.2.16 443 41382,714060641,714072995,714073067,714073071,714073089,714073097,,,443,0x16e5,3,69,4,8,,12249,12318,,,,,,
10.0.2.16 76.223.92.165 60658 443,714067734,714083133,714083143,714083150,714083168,714083179,,,60658,0x41a7,3,88,7,11,,15310,15398,,,,,,
76.223.92.165 10.0.2.16 443 60658,714068506,714083538,714083609,714083612,714083630,714083637,,,443,0x11d3,3,37,3,7,,14904,14941,,,,,,
10.0.2.16 76.223.92.165 41382 443,714060948,714086541,714086612,714086616,714086634,714086641,,,41382,0x16f6,3,42,4,7,,25305,25347,,,,,,
76.223.92.165 10.0.2.16 443 43918,714123351,714142548,714142589,714142594,714142612,714142620,,,443,0x1e67,3,6,5,8,,18932,18938,,,,,,
76.223.92.165 10.0.2.16 443 53662,714130530,714149964,714149972,714149975,714149993,714149997,,,443,0x13d3,3,15,3,4,,19190,19205,,,,,,
10.0.2.16 76.223.92.165 53662 443,714130955,714151564,714151635,714151639,714151656,714151663,,,53662,0x56e1,3,35,4,7,,20329,20364,,,,,,
76.223.92.165 10.0.2.16 443 46534,714263187,714276921,714276936,714276941,714276959,714276965,,,443,0x6393,3,51,5,6,,13589,13640,,,,,,
76.223.92.165 10.0.2.16 443 53334,714270154,714281085,714281156,714281161,714281179,714281187,,,443,0x6f95,3,88,5,8,,10694,10782,,,,,,
10.0.2.16 76.223.92.165 53334 443,714269792,714281398,714281469,714281474,714281492,714281502,,,53334,0x31a1,3,23,5,10,,11442,11465,,,,,,
13.248.212.111 10.0.2.16 443 58078,714376125,714387832,714387904,714387911,714387930,714387939,,,443,0x69a4,3,34,7,9,,11538,11572,,,,,,
10.0.2.16 13.248.212.111 58078 443,714375562,714388451,714388523,714388527,714388545,714388552,,,58078,0x70ac,3,35,4,7,,12680,12715,,,,,,
76.223.92.165 10.0.2.16 443 33090,714380178,714398077,714398148,714398153,714398171,714398177,,,443,0x2618,3,9,5,6,,17650,17659,,,,,,
13.248.212.111 10.0.2.16 443 58090,714384834,714400258,714400259,714400262,714400279,714400284,,,443,0x1afb,3,85,3,5,,15227,15312,,,,,,
76.223.92.165 10.0.2.16 443 33096,714377686,714400943,714401015,714401018,714401036,714401041,,,443,0x554e,3,16,3,5,,22858,22874,,,,,,
10.0.2.16 76.223.92.165 33096 443,714377325,714401256,714401322,714401325,714401342,714401345,,,33096,0x1e25,3,7,3,3,,23657,23664,,,,,,
10.0.2.16 13.248.212.111 58090 443,714385282,714402764,714402827,714402832,714402850,714402858,,,58090,0x64e9,3,19,5,8,,17286,17305,,,,,,
10.0.2.16 76.223.92.165 33090 443,714380626,714415665,714415737,714415742,714415760,714415768,,,33090,0x5e42,3,72,5,8,,34577,34649,,,,,,
10.0.2.16 76.223.92.165 54520 443,714567615,714580332,714580393,714580408,714580427,714580439,,,54520,0x399b,3,52,15,12,,12557,12609,,,,,,
76.223.92.165 10.0.2.16 443 54520,714567245,714580802,714580873,714580878,714580896,714580905,,,443,0x73fb,3,9,5,9,,13362,13371,,,,,,
76.223.92.165 10.0.2.16 443 54510,714568366,714592723,714592744,714592749,714592767,714592775,,,443,0x5348,3,5,5,8,,24064,24069,,,,,,
10.0.2.16 76.223.92.165 54510 443,714567997,714593472,714593507,714593513,714593531,714593539,,,54510,0x1ad4,3,21,6,8,,25200,25221,,,,,,
10.0.2.16 76.223.92.165 43954 443,714570244,714594662,714594733,714594736,714594754,714594759,,,43954,0x7af0,3,39,3,5,,24186,24225,,,,,,
76.223.92.165 10.0.2.16 443 44922,714650633,714658252,714658327,714658332,714658350,714658359,,,443,0x46da,3,27,5,9,,7504,7531,,,,,,
10.0.2.16 76.223.92.165 44922 443,714650293,714658720,714658791,714658794,714658812,714658819,,,44922,0x2bd4,3,35,3,7,,8308,8343,,,,,,
13.248.212.111 10.0.2.16 443 55718,714653464,714665657,714665730,714665736,714665754,714665764,,,443,0x1c11,3,10,6,10,,12007,12017,,,,,,
10.0.2.16 76.223.92.165 43976 443,714665976,714675890,714675961,714675963,714675981,714675986,,,43976,0x40c6,3,36,2,5,,9853,9889,,,,,,
10.0.2.16 13.248.212.111 37024 443,714922463,714931263,714931273,714931279,714931297,714931308,,,37024,0x2f23,3,30,6,11,,8673,8703,,,,,,
10.0.2.16 13.248.212.111 35252 443,714921740,714941447,714941518,714941526,714941544,714941554,,,35252,0x7edc,3,10,8,10,,19361,19371,,,,,,
10.0.2.16 13.248.212.111 37022 443,714918839,714956356,714956428,714956433,714956451,714956459,,,37022,0x7b01,3,0,5,8,,36907,36907,,,,,,
76.223.92.165 10.0.2.16 443 44048,714989137,715007534,715007605,715007611,715007630,715007639,,,443,0x637e,3,22,6,9,,18161,18183,,,,,,
13.248.212.111 10.0.2.16 443 55874,715588606,715603759,715603830,715603836,715603854,715603862,,,443,0x51c6,3,10,6,8,,15004,15014,,,,,,
10.0.2.16 13.248.212.111 55874 443,715588191,715604224,715604295,715604298,715604316,715604322,,,55874,0x62e0,3,15,3,6,,15822,15837,,,,,,
10.0.2.16 13.248.212.111 57242 443,715582281,715606031,715606101,715606107,715606125,715606134,,,57242,0x1087,3,76,6,9,,23479,23555,,,,,,
13.248.212.111 10.0.2.16 443 57568,715674653,715681331,715681345,715681357,715681376,715681390,,,443,0x195a,3,8,12,14,,6641,6649,,,,,,
10.0.2.16 13.248.212.111 57568 443,715675251,715688047,715688118,715688126,715688144,715688153,,,57568,0x7683,3,45,8,9,,12700,12745,,,,,,
10.0.2.16 76.223.92.165 39604 443,715672748,715690328,715690399,715690402,715690421,715690427,,,39604,0x7c62,3,54,3,6,,17374,17428,,,,,,
76.223.92.165 10.0.2.16 443 33072,715712712,715725036,715725048,715725053,715725072,715725080,,,443,0x4271,3,106,5,8,,12168,12274,,,,,,
76.223.92.165 10.0.2.16 443 33062,715721703,715737614,715737685,715737688,715737705,715737713,,,443,0x62c2,3,55,3,8,,15664,15719,,,,,,
13.248.212.111 10.0.2.16 443 54498,715714216,715737922,715737994,715737997,715738014,715738019,,,443,0x771a,3,44,3,5,,23378,23422,,,,,,
10.0.2.16 13.248.212.111 54498 443,715713862,715738281,715738307,715738310,715738329,715738333,,,54498,0x7786,3,2,3,4,,24177,24179,,,,,,
10.0.2.16 76.223.92.165 33062 443,715722128,715739742,715739813,715739817,715739835,715739841,,,33062,0x24dd,3,15,4,6,,17426,17441,,,,,,
10.0.2.16 13.248.212.111 54492 443,715717049,715754025,715754097,715754102,715754120,715754128,,,54492,0x23a4,3,64,5,8,,36458,36522,,,,,,
76.223.92.165 10.0.2.16 443 56100,715838667,715845002,715845039,715845049,715845068,715845078,,,443,0x20c7,3,27,10,10,,6269,6296,,,,,,
10.0.2.16 76.223.92.165 56100 443,715838263,715845438,715845509,715845513,715845531,715845538,,,56100,0x16c7,3,85,4,7,,7085,7170,,,,,,
10.0.2.16 76.223.92.165 56096 443,715843034,715853251,715853323,715853328,715853346,715853353,,,56096,0x2734,3,66,5,7,,10029,10095,,,,,,
76.223.92.165 10.0.2.16 443 56096,715843468,715853775,715853784,715853787,715853805,715853810,,,443,0x411b,3,31,3,5,,10205,10236,,,,,,
76.223.92.165 10.0.2.16 443 56738,715982088,716007052,716007124,716007129,716007147,716007157,,,443,0x6ce4,3,5,5,10,,24586,24591,,,,,,
10.0.2.16 76.223.92.165 56726 443,715988427,716015979,716015994,716016000,716016018,716016027,,,56726,0x2fd8,3,7,6,9,,27223,27230,,,,,,
10.0.2.16 76.223.92.165 57198 443,716211301,716232478,716232550,716232556,716232574,716232585,,,57198,0x2d5d,3,9,6,11,,20939,20948,,,,,,
76.223.92.165 10.0.2.16 443 42542,716498065,716523743,716523818,716523830,716523849,716523862,,,443,0x4b4f,3,24,12,13,,25583,25607,,,,,,
76.223.92.165 10.0.2.16 443 59172,716559190,716570008,716570080,716570086,716570104,716570115,,,443,0x26a6,3,12,6,11,,10656,10668,,,,,,
10.0.2.16 76.223.92.165 59166 443,716567456,716585935,716586006,716586011,716586029,716586035,,,59166,0x6f57,3,5,5,6,,18298,18303,,,,,,
76.223.92.165 10.0.2.16 443 42390,716886569,716897916,716897940,716897952,716897972,716897985,,,443,0x1379,3,29,12,13,,11255,11284,,,,,,
10.0.2.16 76.223.92.165 42390 443,716886115,716898359,716898431,716898437,716898454,716898467,,,42390,0x175a,3,43,6,13,,12086,12129,,,,,,
76.223.92.165 10.0.2.16 443 56212,716879946,716900485,716900556,716900561,716900579,716900587,,,443,0x48bd,3,6,5,8,,20226,20232,,,,,,
76.223.92.165 10.0.2.16 443 42404,716895424,716910399,716910470,716910474,716910492,716910499,,,443,0x3114,3,80,4,7,,14736,14816,,,,,,
13.248.212.111 10.0.2.16 443 54964,717298691,717309844,717309869,717309886,717309906,717309925,,,443,0x615a,3,75,17,19,,11018,11093,,,,,,
76.223.92.165 10.0.2.16 443 38394,717297611,717322213,717322243,717322247,717322269,717322277,,,443,0x5daa,3,14,4,8,,24298,24312,,,,,,
10.0.2.16 13.248.212.111 57618 443,717418263,717430152,717430224,717430228,717430246,717430253,,,57618,0x7412,3,27,4,7,,11668,11695,,,,,,
10.0.2.16 13.248.212.111 42498 443,717619338,717632046,717632051,717632056,717632074,717632081,,,42498,0x219f,3,28,5,7,,12635,12663,,,,,,
13.248.212.111 10.0.2.16 443 42486,717628860,717645064,717645136,717645142,717645160,717645167,,,443,0x3049,3,100,6,7,,16003,16103,,,,,,
76.223.92.165 10.0.2.16 443 43418,717689919,717705845,717705910,717705913,717705932,717705939,,,443,0x7ecd,3,48,3,7,,15758,15806,,,,,,
76.223.92.165 10.0.2.16 443 59632,717743383,717755244,717755317,717755323,717755341,717755352,,,443,0x3622,3,11,6,11,,11688,11699,,,,,,
10.0.2.16 13.248.212.111 57240 443,717982314,717997802,717997873,717997879,717997897,717997907,,,57240,0x3306,3,93,6,10,,15264,15357,,,,,,
13.248.212.111 10.0.2.16 443 57240,717981967,717998273,717998344,717998350,717998368,717998378,,,443,0x7bf0,3,22,6,10,,16083,16105,,,,,,
10.0.2.16 76.223.92.165 41152 443,718089849,718101287,718101289,718101297,718101316,718101326,,,41152,0x5d96,3,3,8,10,,11282,11285,,,,,,
13.248.212.111 10.0.2.16 443 54730,718091623,718112965,718113037,718113042,718113060,718113069,,,443,0x54a3,3,21,5,9,,21029,21050,,,,,,
10.0.2.16 13.248.212.111 54730 443,718091981,718114994,718115000,718115005,718115023,718115033,,,54730,0x1295,3,19,5,10,,22712,22731,,,,,,
13.248.212.111 10.0.2.16 443 45684,718360342,718369537,718369572,718369588,718369607,718369624,,,443,0x59da,3,94,16,17,,9091,9185,,,,,,
76.223.92.165 10.0.2.16 443 49868,718361841,718376927,718376982,718376987,718377005,718377011,,,443,0x2023,3,18,5,6,,14944,14962,,,,,,
10.0.2.16 76.223.92.165 49868 443,718361402,718377535,718377592,718377595,718377613,718377620,,,49868,0x2643,3,23,3,7,,15938,15961,,,,,,
10.0.2.16 13.248.212.111 45672 443,718367393,718385032,718385104,718385111,718385128,718385135,,,45672,0x7304,3,17,7,7,,17423,17440,,,,,,
76.223.92.165 10.0.2.16 443 60224,718468564,718490305,718490378,718490381,718490398,718490402,,,443,0x2dac,3,75,3,4,,21412,21487,,,,,,
76.223.92.165 10.0.2.16 443 60214,718473897,718491366,718491437,718491440,718491458,718491461,,,443,0x2819,3,15,3,3,,17254,17269,,,,,,
10.0.2.16 13.248.212.111 36618 443,718478923,718502248,718502254,718502261,718502279,718502285,,,36618,0x15d6,3,78,7,6,,23037,23115,,,,,,
10.0.2.16 76.223.92.165 46864 443,718767781,718776144,718776157,718776162,718776180,718776189,,,46864,0x6390,3,30,5,9,,8280,8310,,,,,,
10.0.2.16 13.248.212.111 47964 443,718771138,718791633,718791653,718791660,718791678,718791688,,,47964,0x4bfa,3,38,7,10,,20237,20275,,,,,,
76.223.92.165 10.0.2.16 443 46856,718781525,718805260,718805331,718805334,718805352,718805361,,,443,0x3d13,3,58,3,9,,23359,23417,,,,,,
10.0.2.16 13.248.212.111 47976 443,718783221,718805894,718805960,718805964,718805982,718805989,,,47976,0x5fbf,3,79,4,7,,22373,22452,,,,,,
10.0.2.16 76.223.92.165 46856 443,718780815,718811763,718811823,718811828,718811847,718811854,,,46856,0x314b,3,22,5,7,,30535,30557,,,,,,
10.0.2.16 76.223.92.165 45428 443,718904715,718914934,718914964,718914968,718914985,718914996,,,45428,0x6f18,3,24,4,11,,10100,10124,,,,,,
10.0.2.16 13.248.212.111 48988 443,718899091,718917453,718917525,718917532,718917550,718917560,,,48988,0x6fe0,3,45,7,10,,18096,18141,,,,,,
13.248.212.111 10.0.2.16 443 48988,718900058,718917926,718917994,718917997,718918015,718918020,,,443,0x35b3,3,10,3,5,,17669,17679,,,,,,
76.223.92.165 10.0.2.16 443 54666,719174823,719189997,719190070,719190084,719190104,719190122,,,443,0x1491,3,11,14,18,,15050,15061,,,,,,
76.223.92.165 10.0.2.16 443 47026,719290480,719302793,719302839,719302848,719302867,719302879,,,443,0x263f,3,17,9,12,,12275,12292,,,,,,
76.223.92.165 10.0.2.16 443 47022,719296475,719316346,719316396,719316400,719316418,719316424,,,443,0x75da,3,16,4,6,,19720,19736,,,,,,
76.223.92.165 10.0.2.16 443 56864,719459532,719471766,719471789,719471797,719471816,719471826,,,443,0x5507,3,45,8,10,,12102,12147,,,,,,
10.0.2.16 76.223.92.165 56864 443,719459145,719472187,719472259,719472263,719472281,719472287,,,56864,0x1150,3,69,4,6,,12839,12908,,,,,,
76.223.92.165 10.0.2.16 443 48758,719463738,719482597,719482662,719482665,719482683,719482688,,,443,0x20d2,3,50,3,5,,18694,18744,,,,,,
10.0.2.16 76.223.92.165 48758 443,719464061,719485209,719485219,719485226,719485243,719485251,,,48758,0x1635,3,12,7,8,,20906,20918,,,,,,
76.223.92.165 10.0.2.16 443 56852,719468098,719491383,719491390,719491392,719491410,719491415,,,443,0x2658,3,4,2,5,,22999,23003,,,,,,
10.0.2.16 13.248.212.111 59186 443,719663939,719675274,719675305,719675309,719675327,719675335,,,59186,0x168e,3,47,4,8,,11250,11297,,,,,,
10.0.2.16 13.248.212.111 59178 443,719672346,719689731,719689732,719689740,719689758,719689766,,,59178,0x4455,3,57,8,8,,17198,17255,,,,,,
76.223.92.165 10.0.2.16 443 41116,719813623,719825215,719825227,719825238,719825257,719825269,,,443,0x7433,3,21,11,12,,11443,11464,,,,,,
76.223.92.165 10.0.2.16 443 51986,719815223,719837519,719837591,719837593,719837611,719837615,,,443,0x2419,3,4,2,4,,21978,21982,,,,,,
10.0.2.16 76.223.92.165 51986 443,719814841,719838031,719838047,719838050,719838068,719838071,,,51986,0x5c89,3,83,3,3,,22901,22984,,,,,,
10.0.2.16 13.248.212.111 35432 443,719818138,719851835,719851906,719851911,719851929,719851935,,,35432,0x4b5f,3,1,5,6,,33223,33224,,,,,,
10.0.2.16 13.248.212.111 56730 443,719911979,719922218,719922277,719922285,719922303,719922314,,,56730,0x428a,3,21,8,11,,10104,10125,,,,,,
13.248.212.111 10.0.2.16 443 44148,719925278,719939068,719939140,719939145,719939164,719939172,,,443,0x2192,3,16,5,8,,13599,13615,,,,,,
10.0.2.16 13.248.212.111 39196 443,719982667,719993806,719993869,719993873,719993891,719993898,,,39196,0x3d04,3,41,4,7,,11077,11118,,,,,,
13.248.212.111 10.0.2.16 443 38418,720016211,720020409,720020450,720020455,720020474,720020481,,,443,0x342f,3,88,5,7,,4155,4243,,,,,,
10.0.2.16 13.248.212.111 38418 443,720016626,720022944,720023015,720023020,720023038,720023043,,,38418,0x163c,3,28,5,5,,6269,6297,,,,,,
10.0.2.16 76.223.92.165 44120 443,720033808,720048038,720048109,720048114,720048132,720048141,,,44120,0x5cad,3,25,5,9,,14041,14066,,,,,,
10.0.2.16 13.248.212.111 54672 443,720040517,720052730,720052801,720052804,720052822,720052828,,,54672,0x3c28,3,12,3,6,,12015,12027,,,,,,
10.0.2.16 76.223.92.165 44114 443,720036362,720054124,720054158,720054161,720054179,720054184,,,44114,0x1cca,3,36,3,5,,17534,17570,,,,,,
76.223.92.165 10.0.2.16 443 44114,720036017,720054546,720054618,720054622,720054640,720054644,,,443,0x1594,3,6,4,4,,18308,18314,,,,,,
13.248.212.111 10.0.2.16 443 54684,720049469,720064338,720064362,720064365,720064383,720064387,,,443,0x3214,3,54,3,4,,14704,14758,,,,,,
10.0.2.16 13.248.212.111 54684 443,720049856,720066848,720066919,720066923,720066941,720066947,,,54684,0x6e3d,3,2,4,6,,16725,16727,,,,,,
10.0.2.16 13.248.212.111 55652 443,720217747,720230111,720230160,720230164,720230182,720230191,,,55652,0x246a,3,45,4,9,,12243,12288,,,,,,
76.223.92.165 10.0.2.16 443 49874,720222154,720239887,720239927,720239932,720239950,720239957,,,443,0x4328,3,21,5,7,,17519,17540,,,,,,
10.0.2.16 13.248.212.111 55664 443,720227218,720241676,720241739,720241744,720241762,720241770,,,55664,0x24a4,3,14,5,8,,14284,14298,,,,,,
10.0.2.16 76.223.92.165 49866 443,720219124,720242815,720242822,720242825,720242843,720242847,,,49866,0x3431,3,5,3,4,,23404,23409,,,,,,
10.0.2.16 76.223.92.165 49874 443,720222568,720257664,720257732,720257739,720257757,720257764,,,49874,0x66ea,3,57,7,7,,34677,34734,,,,,,
76.223.92.165 10.0.2.16 443 47232,720465255,720479004,720479077,720479086,720479105,720479117,,,443,0x3876,3,19,9,12,,13499,13518,,,,,,
10.0.2.16 76.223.92.165 39410 443,720471372,720483872,720483914,720483918,720483936,720483944,,,39410,0x7184,3,30,4,8,,12341,12371,,,,,,
10.0.2.16 76.223.92.165 47232 443,720465688,720484608,720484680,720484686,720484703,720484714,,,47232,0x413e,3,15,6,11,,18635,18650,,,,,,
10.0.2.16 76.223.92.165 47218 443,720468201,720485284,720485298,720485301,720485319,720485324,,,47218,0x51d1,3,16,3,5,,16931,16947,,,,,,
76.223.92.165 10.0.2.16 443 47218,720467750,720485868,720485909,720485913,720485931,720485935,,,443,0x26e6,3,32,4,4,,17921,17953,,,,,,
10.0.2.16 76.223.92.165 39412 443,720481279,720498365,720498381,720498386,720498404,720498412,,,39412,0x63f6,3,2,5,8,,16846,16848,,,,,,
13.248.212.111 10.0.2.16 443 39954,720681556,720701227,720701298,720701304,720701322,720701331,,,443,0x1c17,3,23,6,9,,19389,19412,,,,,,
10.0.2.16 13.248.212.111 39954 443,720681978,720701577,720701612,720701618,720701636,720701646,,,39954,0x7af4,3,14,6,10,,19416,19430,,,,,,
76.223.92.165 10.0.2.16 443 43446,720690389,720708355,720708388,720708392,720708410,720708416,,,443,0x3fab,3,6,4,6,,17802,17808,,,,,,
10.0.2.16 76.223.92.165 43450 443,720687451,720711636,720711708,720711710,720711728,720711733,,,43450,0x4b1b,3,37,2,5,,23876,23913,,,,,,
13.248.212.111 10.0.2.16 443 41308,720808481,720819262,720819334,720819343,720819361,720819369,,,443,0x4dfb,3,24,9,8,,10642,10666,,,,,,
13.248.212.111 10.0.2.16 443 41292,720816262,720835369,720835440,720835443,720835461,720835466,,,443,0x3c7a,3,55,3,5,,18893,18948,,,,,,
10.0.2.16 13.248.212.111 41232 443,721112861,721122315,721122341,721122362,721122383,721122401,,,41232,0x574a,3,25,21,18,,9335,9360,,,,,,
13.248.212.111 10.0.2.16 443 41224,721115104,721124584,721124655,721124658,721124676,721124685,,,443,0x1ba2,3,24,3,9,,9311,9335,,,,,,
13.248.212.111 10.0.2.16 443 39472,721277846,721285230,721285285,721285298,721285317,721285331,,,443,0x2813,3,37,13,14,,7349,7386,,,,,,
76.223.92.165 10.0.2.16 443 55530,721276797,721286312,721286367,721286372,721286390,721286400,,,443,0x7d44,3,39,5,10,,9424,9463,,,,,,
10.0.2.16 76.223.92.165 55530 443,721276382,721286760,721286831,721286835,721286853,721286861,,,55530,0x31f8,3,115,4,8,,10196,10311,,,,,,
13.248.212.111 10.0.2.16 443 54228,721388049,721401130,721401202,721401211,721401229,721401240,,,443,0x5040,3,25,9,11,,12977,13002,,,,,,
10.0.2.16 13.248.212.111 54228 443,721388500,721406858,721406930,721406937,721406955,721406965,,,54228,0x242b,3,65,7,10,,18244,18309,,,,,,
13.248.212.111 10.0.2.16 443 54218,721389553,721408086,721408157,721408161,721408179,721408186,,,443,0x334b,3,82,4,7,,18384,18466,,,,,,
13.248.212.111 10.0.2.16 443 50384,721402955,721417862,721417933,721417937,721417955,721417960,,,443,0x1218,3,30,4,5,,14785,14815,,,,,,
76.223.92.165 10.0.2.16 443 34034,721548368,721563350,721563423,721563430,721563449,721563459,,,443,0x5a7e,3,17,7,10,,14841,14858,,,,,,
10.0.2.16 13.248.212.111 43146 443,721765490,721777726,721777784,721777789,721777807,721777816,,,43146,0x4394,3,89,5,9,,12146,12235,,,,,,
76.223.92.165 10.0.2.16 443 52744,721769850,721787693,721787702,721787708,721787726,721787734,,,443,0x32d2,3,18,6,8,,17634,17652,,,,,,
