Flow ID,pipeline_0_1_dec,pipeline_0_8_dec,pipeline_1_start_dec,pipeline_1_end_dec,pipeline_2_start_dec,pipeline_2_end_dec,pipeline_3_start_dec,pipeline_3_end_dec,srcPort,flow_id_hex,class_number,delta_0_us,delta_1,delta_2,delta_3,Flow Duration Original,pipeline_flow_duration
31.13.80.8 10.0.2.16 443 50610,390242511,390242546,390242548,390242555,390242585,390242593,,,443,0x59ba,5,85,7,8,,2327,2412
10.0.2.16 31.13.80.8 45178 443,390242667,390243033,390243082,390243086,390243114,390243119,,,45178,0x7b54,5,126,4,5,,10479,10605
31.13.80.34 10.0.2.16 443 58236,390249168,390251728,390251731,390251734,390251759,390251764,,,443,0x51cc,5,80,3,5,,2571,2651
10.0.2.16 31.13.80.34 58236 443,390264676,390264680,390264758,390264766,390264790,390264800,,,58236,0x4f0b,5,61,8,10,,2188,2249
10.0.2.16 31.13.80.34 57396 443,390375195,390375200,390375274,390375284,390375309,390375319,,,57396,0x3379,5,57,10,10,,2337,2394
10.0.2.16 31.13.80.8 50728 443,390376590,390376715,390376793,390376802,390376826,390376839,,,50728,0x465f,5,13,9,13,,3733,3746
31.13.80.8 10.0.2.16 443 50728,390376726,390376780,390376799,390376803,390376835,390376840,,,443,0x5260,5,29,4,5,,3906,3935
10.0.2.16 31.13.80.8 35562 443,390377992,390378116,390378196,390378203,390378226,390378233,,,35562,0x6900,5,86,7,7,,11309,11395
10.0.2.16 31.13.80.8 46284 443,390378832,390383447,390383519,390383523,390383544,390383551,,,46284,0x21b5,5,13,4,7,,4508,4521
31.13.80.8 10.0.2.16 443 46284,390389975,390389978,390390051,390390054,390390075,390390079,,,443,0x48b9,5,20,3,4,,4644,4664
31.13.80.34 10.0.2.16 443 45690,390395977,390401813,390401884,390401888,390401907,390401913,,,443,0x592e,5,21,4,6,,5755,5776
10.0.2.16 31.13.80.34 45690 443,390603117,390603169,390603196,390603207,390603228,390603242,,,45690,0x3254,5,68,11,14,,5342,5410
31.13.80.34 10.0.2.16 443 53634,390607574,390607577,390607654,390607658,390607676,390607680,,,443,0x547e,5,36,4,4,,4676,4712
10.0.2.16 31.13.80.8 46218 443,390608699,390614953,390614985,390614992,390615011,390615021,,,46218,0x6c20,5,22,7,10,,6231,6253
31.13.80.8 10.0.2.16 443 46218,390620822,390620826,390620900,390620904,390620922,390620926,,,443,0x5f8f,5,15,4,4,,6526,6541
31.13.80.34 10.0.2.16 443 49738,390621047,390628116,390628188,390628193,390628211,390628221,,,443,0x1fa0,5,16,5,10,,17770,17786
10.0.2.16 31.13.80.8 57714 443,390760975,390760992,390761052,390761059,390761077,390761085,,,57714,0x779f,5,42,7,8,,10418,10460
10.0.2.16 31.13.80.34 37430 443,390761698,390761803,390761876,390761882,390761900,390761905,,,37430,0x44b2,5,3,6,5,,5078,5081
31.13.80.34 10.0.2.16 443 37430,390763257,390763261,390763333,390763339,390763358,390763364,,,443,0x3390,5,62,6,6,,4703,4765
31.13.80.34 10.0.2.16 443 58870,390765701,390787247,390787281,390787289,390787307,390787316,,,443,0x3f8b,5,8,8,9,,21541,21549
10.0.2.16 31.13.80.8 49964 443,390910865,390910898,390910945,390910954,390910973,390910983,,,49964,0x41c8,5,70,9,10,,3275,3345
31.13.80.8 10.0.2.16 443 49964,390910930,390911052,390911129,390911137,390911155,390911167,,,443,0x27a0,5,21,8,12,,3479,3500
10.0.2.16 31.13.80.34 35232 443,390913465,390913494,390913496,390913505,390913523,390913532,,,35232,0x2dfe,5,14,9,9,,18929,18943
10.0.2.16 31.13.80.8 57242 443,390914717,390914721,390914796,390914803,390914822,390914829,,,57242,0x5866,5,69,7,7,,9259,9328
31.13.80.8 10.0.2.16 443 57242,390914897,390914901,390914975,390914978,390914996,390915002,,,443,0x1657,5,47,3,6,,9590,9637
10.0.2.16 31.13.80.8 52594 443,390915378,390918334,390918381,390918384,390918402,390918408,,,52594,0x1654,5,16,3,6,,2971,2987
31.13.80.34 10.0.2.16 443 45146,390966978,390967004,390967015,390967019,390967047,390967052,,,443,0x4adb,5,1,4,5,,5375,5376
10.0.2.16 31.13.80.34 45146 443,390967335,390967430,390967511,390967516,390967534,390967541,,,45146,0x74d2,5,41,5,7,,5387,5428
10.0.2.16 31.13.80.8 57010 443,390968122,390973866,390973938,390973943,390973961,390973969,,,57010,0x3d75,5,30,5,8,,5653,5683
31.13.80.8 10.0.2.16 443 59448,391111178,391111184,391111257,391111264,391111281,391111288,,,443,0x1218,5,109,7,7,,14418,14527
10.0.2.16 31.13.80.34 51620 443,391111515,391111546,391111590,391111596,391111614,391111624,,,51620,0x1cd4,5,8,6,10,,21321,21329
10.0.2.16 31.13.80.34 57420 443,391113450,391113455,391113526,391113533,391113551,391113558,,,57420,0x2ace,5,45,7,7,,18067,18112
31.13.80.34 10.0.2.16 443 57420,391156256,391156285,391156308,391156315,391156335,391156343,,,443,0x30bb,5,69,7,8,,18067,18136
31.13.80.8 10.0.2.16 443 58618,391157590,391157593,391157669,391157674,391157692,391157698,,,443,0x51db,5,23,5,6,,9429,9452
10.0.2.16 31.13.80.8 51276 443,392343687,392343729,392343762,392343767,392343786,392343792,,,51276,0x7412,5,40,5,6,,9218,9258
31.13.80.8 10.0.2.16 443 51276,392344166,392344187,392344245,392344249,392344267,392344270,,,443,0x299d,5,101,4,3,,9364,9465
31.13.80.8 10.0.2.16 443 36128,392344985,392345011,392345049,392345053,392345071,392345075,,,443,0x275f,5,16,4,4,,61796,61812
10.0.2.16 31.13.80.34 59540 443,392345895,392348317,392348384,392348391,392348410,392348415,,,59540,0x5008,5,77,7,5,,2399,2476
10.0.2.16 31.13.80.8 57892 443,392391540,392391545,392391621,392391629,392391646,392391655,,,57892,0x4b44,5,36,8,9,,2941,2977
10.0.2.16 31.13.80.8 59288 443,392391719,392391723,392391795,392391798,392391816,392391820,,,59288,0x43bc,5,47,3,4,,8906,8953
31.13.80.8 10.0.2.16 443 59288,392391742,392391883,392391963,392391968,392391987,392391992,,,443,0x37c7,5,14,5,5,,9083,9097
31.13.80.34 10.0.2.16 443 60078,392391887,392391910,392391966,392391969,392391989,392391993,,,443,0x7792,5,1,3,4,,5673,5674
10.0.2.16 31.13.80.34 60078 443,392392057,392392068,392392136,392392142,392392160,392392166,,,60078,0x67d4,5,83,6,6,,5688,5771
31.13.80.34 10.0.2.16 443 46114,392392378,392415522,392415547,392415554,392415573,392415583,,,443,0x4afb,5,61,7,10,,23201,23262
10.0.2.16 31.13.80.34 46114 443,392502123,392502127,392502207,392502218,392502236,392502246,,,46114,0x497f,5,18,11,10,,23208,23226
10.0.2.16 31.13.80.8 52318 443,392502940,392502955,392503020,392503027,392503045,392503052,,,52318,0x42b4,5,30,7,7,,3744,3774
31.13.80.8 10.0.2.16 443 52318,392503125,392503270,392503346,392503350,392503368,392503374,,,443,0x7fed,5,29,4,6,,3883,3912
31.13.80.8 10.0.2.16 443 37644,392503605,392503628,392503687,392503690,392503708,392503711,,,443,0x1e71,5,34,3,3,,10659,10693
10.0.2.16 31.13.80.8 58748 443,392505094,392509131,392509174,392509180,392509198,392509205,,,58748,0x2211,5,72,6,7,,4010,4082
31.13.80.8 10.0.2.16 443 58748,392517968,392517985,392518050,392518054,392518072,392518076,,,443,0x7913,5,82,4,4,,4732,4814
31.13.80.34 10.0.2.16 443 50822,392518138,392521618,392521633,392521639,392521657,392521665,,,443,0x1626,5,32,6,8,,14541,14573
10.0.2.16 31.13.80.34 36402 443,392535398,392535411,392535477,392535482,392535503,392535510,,,36402,0x1214,5,28,5,7,,5059,5087
31.13.80.34 10.0.2.16 443 36402,392535286,392535394,392535474,392535481,392535499,392535508,,,443,0x5af3,5,46,7,9,,5461,5507
31.13.80.34 10.0.2.16 443 56996,392538267,392541411,392541482,392541487,392541505,392541511,,,443,0x5a6a,5,13,5,6,,3128,3141
10.0.2.16 31.13.80.8 52750 443,392664639,392664669,392664695,392664704,392664722,392664732,,,52750,0x7e63,5,5,9,10,,11936,11941
31.13.80.34 10.0.2.16 443 49228,392667748,392687308,392687380,392687386,392687404,392687412,,,443,0x3e65,5,52,6,8,,19532,19584
10.0.2.16 31.13.80.34 49228 443,392719341,392719360,392719419,392719425,392719443,392719454,,,49228,0x51da,5,21,6,11,,19151,19172
10.0.2.16 31.13.80.8 44814 443,392719875,392719973,392720054,392720061,392720079,392720088,,,44814,0x17d0,5,95,7,9,,5855,5950
10.0.2.16 31.13.80.8 46282 443,392720152,392720155,392720227,392720231,392720249,392720253,,,46282,0x33c7,5,61,4,4,,11081,11142
31.13.80.8 10.0.2.16 443 46282,392722869,392722872,392722944,392722948,392722966,392722969,,,443,0x198b,5,66,4,3,,11434,11500
10.0.2.16 31.13.80.34 37686 443,392723673,392723676,392723753,392723759,392723777,392723786,,,37686,0x56cc,5,29,6,9,,5345,5374
31.13.80.8 10.0.2.16 443 40034,392736904,392736908,392736980,392736984,392737002,392737005,,,443,0x15d9,5,66,4,3,,6238,6304
10.0.2.16 31.13.80.34 55288 443,392916864,392916867,392916945,392916954,392916971,392916982,,,55288,0x1543,5,84,9,11,,6029,6113
10.0.2.16 31.13.80.8 49052 443,393022254,393022353,393022433,393022443,393022461,393022475,,,49052,0x31d9,5,29,10,14,,5151,5180
31.13.80.8 10.0.2.16 443 49052,393022359,393022419,393022439,393022444,393022471,393022476,,,443,0x5407,5,113,5,5,,5307,5420
10.0.2.16 31.13.80.8 54328 443,393022538,393022543,393022616,393022620,393022638,393022642,,,54328,0x58e5,5,23,4,4,,13161,13184
10.0.2.16 31.13.80.34 56438 443,393022707,393022711,393022786,393022791,393022811,393022819,,,56438,0x535e,5,102,5,8,,18354,18456
10.0.2.16 31.13.80.34 52634 443,393026070,393028602,393028674,393028679,393028697,393028703,,,52634,0x6cec,5,10,5,6,,2498,2508
31.13.80.8 10.0.2.16 443 55678,393081369,393081484,393081569,393081578,393081596,393081605,,,443,0x4f9c,5,73,9,9,,10879,10952
31.13.80.34 10.0.2.16 443 54278,393081667,393081670,393081749,393081752,393081773,393081777,,,443,0x5b47,5,97,3,4,,6181,6278
10.0.2.16 31.13.80.8 33116 443,393082178,393085264,393085335,393085340,393085358,393085363,,,33116,0x694d,5,81,5,5,,3011,3092
31.13.80.8 10.0.2.16 443 33116,393245139,393245143,393245215,393245223,393245242,393245249,,,443,0x1e6c,5,109,8,7,,3159,3268
10.0.2.16 31.13.80.8 41486 443,394065544,394074490,394074561,394074566,394074583,394074593,,,41486,0x1f71,5,21,5,10,,8883,8904
31.13.80.8 10.0.2.16 443 41486,394078337,394078341,394078413,394078417,394078435,394078440,,,443,0x642d,5,36,4,5,,9215,9251
10.0.2.16 31.13.80.34 59682 443,394261281,394261317,394261359,394261369,394261387,394261396,,,59682,0x3c8d,5,93,10,9,,2203,2296
10.0.2.16 31.13.80.8 50268 443,394263429,394263466,394263507,394263515,394263533,394263542,,,50268,0x5ff0,5,20,8,9,,10691,10711
31.13.80.8 10.0.2.16 443 50268,394263642,394263755,394263831,394263835,394263853,394263858,,,443,0x17cc,5,8,4,5,,10821,10829
10.0.2.16 31.13.80.8 35596 443,394270624,394274780,394274852,394274859,394274877,394274887,,,35596,0x6b5f,5,79,7,10,,4092,4171
10.0.2.16 31.13.80.8 41812 443,394282349,394285158,394285193,394285197,394285215,394285220,,,41812,0x23b2,5,25,4,5,,12555,12580
10.0.2.16 31.13.80.8 53078 443,394546398,394546528,394546607,394546613,394546631,394546639,,,53078,0x6121,5,70,6,8,,9793,9863
31.13.80.8 10.0.2.16 443 53078,394546558,394546698,394546773,394546776,394546794,394546800,,,443,0x4fa1,5,77,3,6,,9945,10022
10.0.2.16 31.13.80.34 56304 443,394547211,394547334,394547408,394547414,394547432,394547436,,,56304,0x6c7a,5,34,6,4,,2136,2170
10.0.2.16 31.13.80.8 60096 443,394547648,394547688,394547725,394547728,394547746,394547749,,,60096,0x4621,5,97,3,3,,10796,10893
10.0.2.16 31.13.80.34 47930 443,396016094,396019806,396019829,396019850,396019870,396019887,,,47930,0x4108,5,84,21,17,,3689,3773
10.0.2.16 31.13.80.8 39814 443,396028509,396032196,396032268,396032275,396032293,396032305,,,39814,0x1f8d,5,11,7,12,,3640,3651
31.13.80.8 10.0.2.16 443 39814,396104670,396104798,396104871,396104878,396104897,396104905,,,443,0x4f11,5,74,7,8,,3990,4064
10.0.2.16 31.13.80.8 51338 443,396105003,396105117,396105192,396105196,396105214,396105218,,,51338,0x70b8,5,25,4,4,,10713,10738
31.13.80.8 10.0.2.16 443 51338,396114043,396114054,396114119,396114122,396114140,396114144,,,443,0x4452,5,24,3,4,,11087,11111
31.13.80.34 10.0.2.16 443 39962,396128824,396128845,396128901,396128905,396128923,396128926,,,443,0x4dd1,5,24,4,3,,5893,5917
10.0.2.16 31.13.80.34 39962 443,396140624,396140628,396140701,396140707,396140725,396140733,,,39962,0x4afe,5,26,6,8,,5477,5503
31.13.80.8 10.0.2.16 443 51838,396146113,396150731,396150762,396150769,396150787,396150794,,,443,0x7b07,5,25,7,7,,4653,4678
31.13.80.34 10.0.2.16 443 47934,396155760,396166099,396166141,396166147,396166165,396166175,,,443,0x253a,5,51,6,10,,19109,19160
10.0.2.16 31.13.80.8 45182 443,396320147,396320176,396320227,396320238,396320256,396320270,,,45182,0x4aa7,5,43,11,14,,9171,9214
10.0.2.16 31.13.80.34 35998 443,396514698,396514701,396514779,396514785,396514803,396514810,,,35998,0x4fb8,5,28,6,7,,5266,5294
31.13.80.34 10.0.2.16 443 35998,396515062,396515086,396515109,396515112,396515130,396515134,,,443,0x119b,5,27,3,4,,4881,4908
10.0.2.16 31.13.80.8 49704 443,396525105,396525123,396525179,396525183,396525201,396525206,,,49704,0x6245,5,18,4,5,,6830,6848
31.13.80.8 10.0.2.16 443 55142,396534882,396534914,396534935,396534938,396534956,396534959,,,443,0x4282,5,15,3,3,,12998,13013
31.13.80.34 10.0.2.16 443 49774,396563111,396563134,396563193,396563197,396563215,396563220,,,443,0x1d7e,5,17,4,5,,7114,7131
10.0.2.16 31.13.80.34 46274 443,396563291,396563313,396563361,396563365,396563383,396563388,,,46274,0x4b2c,5,52,4,5,,5043,5095
10.0.2.16 31.13.80.34 60660 443,396579917,396582549,396582620,396582626,396582644,396582650,,,60660,0x3f7e,5,21,6,6,,2570,2591
10.0.2.16 31.13.80.8 50074 443,396662199,396667265,396667336,396667344,396667362,396667372,,,50074,0x3f33,5,20,8,10,,5057,5077
31.13.80.8 10.0.2.16 443 50074,396670594,396670691,396670766,396670770,396670788,396670794,,,443,0x1ee8,5,17,4,6,,5373,5390
10.0.2.16 31.13.80.8 40900 443,396746930,396746935,396747007,396747013,396747031,396747039,,,40900,0x47f1,5,48,6,8,,8863,8911
31.13.80.8 10.0.2.16 443 40900,396747098,396747103,396747177,396747180,396747197,396747203,,,443,0x2ee4,5,37,3,6,,9029,9066
31.13.80.8 10.0.2.16 443 51624,396747267,396747271,396747352,396747359,396747383,396747394,,,443,0x14bd,5,42,7,11,,58764,58806
31.13.80.34 10.0.2.16 443 43816,396747634,396747663,396747692,396747695,396747713,396747717,,,443,0x42e6,5,71,3,4,,4552,4623
10.0.2.16 31.13.80.8 58642 443,396781743,396781746,396781827,396781832,396781850,396781858,,,58642,0x18e9,5,68,5,8,,4387,4455
31.13.80.8 10.0.2.16 443 58642,396781771,396781797,396781830,396781833,396781854,396781859,,,443,0x4e9f,5,22,3,5,,4510,4532
31.13.80.8 10.0.2.16 443 56592,396784486,396789735,396789807,396789811,396789829,396789836,,,443,0x6f0f,5,33,4,7,,5197,5230
31.13.80.34 10.0.2.16 443 54658,396794925,396806136,396806208,396806212,396806230,396806237,,,443,0x4361,5,20,4,7,,20085,20105
10.0.2.16 31.13.80.8 40194 443,396935112,396935143,396935162,396935171,396935189,396935198,,,40194,0x1156,5,88,9,9,,9253,9341
10.0.2.16 31.13.80.34 35616 443,396936098,396936123,396936146,396936152,396936169,396936175,,,35616,0x36cc,5,15,6,6,,5479,5494
31.13.80.8 10.0.2.16 443 47028,396937045,396937050,396937122,396937125,396937150,396937159,,,443,0x2c72,5,32,3,9,,2759,2791
10.0.2.16 31.13.80.8 58814 443,396937216,396943366,396943421,396943428,396943447,396943457,,,58814,0x1748,5,8,7,10,,6145,6153
31.13.80.8 10.0.2.16 443 58814,398266093,398266195,398266278,398266297,398266317,398266335,,,443,0x7500,5,17,19,18,,6286,6303
10.0.2.16 31.13.80.8 43658 443,398327583,398327587,398327660,398327667,398327686,398327698,,,43658,0x5978,5,17,7,12,,10622,10639
31.13.80.34 10.0.2.16 443 56566,398330313,398330341,398330394,398330401,398330419,398330426,,,443,0x2df6,5,54,7,7,,4211,4265
10.0.2.16 31.13.80.8 58160 443,398332265,398339805,398339877,398339885,398339904,398339916,,,58160,0x59f4,5,18,8,12,,7459,7477
31.13.80.8 10.0.2.16 443 58160,398387251,398387256,398387334,398387346,398387366,398387377,,,443,0x7a9b,5,21,12,11,,7085,7106
10.0.2.16 31.13.80.34 60566 443,398387479,398387587,398387667,398387675,398387692,398387699,,,60566,0x5793,5,71,8,7,,2523,2594
10.0.2.16 31.13.80.8 38592 443,398482211,398482362,398482442,398482454,398482472,398482488,,,38592,0x5ab9,5,61,12,16,,10708,10769
31.13.80.8 10.0.2.16 443 38592,398482374,398482397,398482450,398482455,398482481,398482489,,,443,0x14f4,5,65,5,8,,10896,10961
10.0.2.16 31.13.80.8 55134 443,398484470,398484554,398484636,398484643,398484661,398484668,,,55134,0x4188,5,38,7,7,,3593,3631
10.0.2.16 31.13.80.8 56664 443,398486626,398491553,398491625,398491630,398491648,398491656,,,56664,0x3f32,5,22,5,8,,4869,4891
31.13.80.34 10.0.2.16 443 58170,398564356,398564367,398564436,398564440,398564458,398564462,,,443,0x46fa,5,0,4,4,,30778,30778
10.0.2.16 31.13.80.8 45832 443,398565048,398568115,398568135,398568138,398568156,398568162,,,45832,0x62f7,5,2,3,6,,3040,3042
31.13.80.8 10.0.2.16 443 60642,398645133,398645217,398645290,398645293,398645311,398645315,,,443,0x3b2d,5,53,3,4,,12970,13023
31.13.80.34 10.0.2.16 443 44294,398645541,398645545,398645626,398645629,398645654,398645658,,,443,0x5486,5,53,3,4,,4352,4405
10.0.2.16 31.13.80.34 44294 443,398645875,398645899,398645949,398645955,398645973,398645978,,,44294,0x3d36,5,24,6,5,,4352,4376
10.0.2.16 31.13.80.8 37516 443,398648169,398652222,398652294,398652299,398652316,398652323,,,37516,0x7351,5,17,5,7,,4087,4104
31.13.80.8 10.0.2.16 443 51642,398825526,398825562,398825587,398825592,398825610,398825614,,,443,0x55d2,5,33,5,4,,5007,5040
10.0.2.16 31.13.80.34 52610 443,398852675,398852679,398852761,398852770,398852788,398852799,,,52610,0x3e37,5,19,9,11,,5009,5028
31.13.80.34 10.0.2.16 443 52610,398852698,398852735,398852766,398852770,398852795,398852801,,,443,0x5cc1,5,87,4,6,,4627,4714
10.0.2.16 31.13.80.8 39316 443,398930149,398930209,398930221,398930229,398930247,398930258,,,39316,0x5f3c,5,15,8,11,,8742,8757
31.13.80.8 10.0.2.16 443 39316,398930322,398930382,398930397,398930402,398930420,398930428,,,443,0x7e89,5,30,5,8,,9147,9177
31.13.80.8 10.0.2.16 443 52282,398931102,398931126,398931176,398931180,398931198,398931201,,,443,0x3b37,5,24,4,3,,5277,5301
31.13.80.8 10.0.2.16 443 47548,398943116,398943207,398943281,398943284,398943302,398943305,,,443,0x50ed,5,46,3,3,,4317,4363
10.0.2.16 31.13.80.34 55026 443,399065940,399065960,399066019,399066031,399066049,399066063,,,55026,0x475a,5,13,12,14,,20411,20424
10.0.2.16 31.13.80.8 40986 443,399067222,399067310,399067390,399067398,399067416,399067424,,,40986,0x4db2,5,39,8,8,,11527,11566
31.13.80.34 10.0.2.16 443 48302,399075680,399098922,399098994,399099003,399099021,399099032,,,443,0x4aa9,5,2,9,11,,23261,23263
10.0.2.16 31.13.80.8 36216 443,399134777,399134861,399134941,399134948,399134966,399134977,,,36216,0x56ea,5,24,7,11,,4670,4694
31.13.80.8 10.0.2.16 443 36216,399134869,399134904,399134946,399134949,399134972,399134979,,,443,0x5362,5,91,3,7,,4867,4958
31.13.80.34 10.0.2.16 443 57436,399135035,399135039,399135114,399135117,399135135,399135139,,,443,0x413a,5,33,3,4,,20357,20390
10.0.2.16 31.13.80.34 57436 443,399135264,399135349,399135426,399135430,399135448,399135454,,,57436,0x1bf3,5,32,4,6,,20362,20394
10.0.2.16 31.13.80.8 34890 443,399135515,399135553,399135589,399135593,399135611,399135615,,,34890,0x66b9,5,37,4,4,,11208,11245
31.13.80.8 10.0.2.16 443 34890,399135672,399135675,399135752,399135757,399135775,399135780,,,443,0x6513,5,79,5,5,,11327,11406
10.0.2.16 31.13.80.8 39730 443,399278963,399278992,399279022,399279028,399279046,399279054,,,39730,0x42f7,5,14,6,8,,12605,12619
31.13.80.34 10.0.2.16 443 40030,399280499,399280551,399280573,399280577,399280594,399280599,,,443,0x6a09,5,37,4,5,,4526,4563
10.0.2.16 31.13.80.8 46304 443,399281314,399281426,399281504,399281510,399281528,399281534,,,46304,0x672b,5,16,6,6,,9253,9269
10.0.2.16 31.13.80.8 47408 443,399382233,399382260,399382318,399382327,399382345,399382356,,,47408,0x486f,5,84,9,11,,11373,11457
31.13.80.34 10.0.2.16 443 34638,399382921,399383003,399383078,399383083,399383101,399383110,,,443,0x77dc,5,13,5,9,,13289,13302
10.0.2.16 31.13.80.34 34610 443,399436618,399436629,399436694,399436700,399436718,399436725,,,34610,0x3eaf,5,82,6,7,,6265,6347
10.0.2.16 31.13.80.34 53090 443,399440960,399440992,399441020,399441029,399441047,399441054,,,53090,0x6e69,5,55,9,7,,2863,2918
10.0.2.16 31.13.80.8 50152 443,399441447,399441473,399441485,399441492,399441510,399441518,,,50152,0x66e3,5,26,7,8,,6253,6279
31.13.80.8 10.0.2.16 443 50152,399441573,399441602,399441649,399441653,399441671,399441677,,,443,0x7a81,5,0,4,6,,6254,6254
10.0.2.16 31.13.80.8 56500 443,399441730,399441734,399441813,399441819,399441836,399441842,,,56500,0x7d0a,5,13,6,6,,9373,9386
31.13.80.8 10.0.2.16 443 56500,399441738,399441803,399441816,399441819,399441839,399441843,,,443,0x142b,5,14,3,4,,9513,9527
31.13.80.34 10.0.2.16 443 51066,399442868,399462331,399462403,399462410,399462427,399462438,,,443,0x193f,5,77,7,11,,19371,19448
10.0.2.16 31.13.80.8 44388 443,399488102,399488186,399488271,399488280,399488298,399488307,,,44388,0x4ed6,5,20,9,9,,2981,3001
31.13.80.8 10.0.2.16 443 60130,399488368,399488392,399488448,399488451,399488471,399488475,,,443,0x5cc5,5,9,3,4,,10859,10868
10.0.2.16 31.13.80.8 60130 443,399488268,399488364,399488444,399488450,399488468,399488474,,,60130,0x712b,5,13,6,6,,10698,10711
31.13.80.34 10.0.2.16 443 37952,399489698,399489739,399489770,399489773,399489793,399489797,,,443,0x51cd,5,32,3,4,,3100,3132
10.0.2.16 31.13.80.34 37952 443,399489884,399489910,399489931,399489937,399489954,399489962,,,37952,0x5a86,5,26,6,8,,3105,3131
31.13.80.34 10.0.2.16 443 43118,399490187,399512204,399512273,399512278,399512297,399512305,,,443,0x2624,5,8,5,8,,22012,22020
10.0.2.16 31.13.80.8 54176 443,399635444,399635455,399635525,399635532,399635549,399635558,,,54176,0x2768,5,42,7,9,,5025,5067
10.0.2.16 31.13.80.8 55436 443,399635619,399635647,399635698,399635701,399635725,399635729,,,55436,0x1f40,5,35,3,4,,10533,10568
31.13.80.8 10.0.2.16 443 54176,399635517,399635614,399635695,399635700,399635718,399635727,,,443,0x3852,5,23,5,9,,5165,5188
31.13.80.8 10.0.2.16 443 55436,399709080,399709174,399709241,399709247,399709265,399709271,,,443,0x520f,5,19,6,6,,10671,10690
10.0.2.16 31.13.80.34 42040 443,399772622,399772628,399772708,399772717,399772736,399772743,,,42040,0x45af,5,80,9,7,,2435,2515
31.13.80.8 10.0.2.16 443 44464,399776792,399776819,399776872,399776875,399776893,399776896,,,443,0x22f9,5,3,3,3,,10830,10833
31.13.80.34 10.0.2.16 443 38898,399777545,399777548,399777627,399777630,399777648,399777651,,,443,0x7aad,5,23,3,3,,5973,5996
10.0.2.16 31.13.80.34 38898 443,399777724,399777748,399777785,399777790,399777808,399777815,,,38898,0x55fd,5,0,5,7,,5601,5601
10.0.2.16 31.13.80.8 40236 443,399778616,399783168,399783175,399783179,399783198,399783204,,,40236,0x7449,5,39,4,6,,4528,4567
31.13.80.34 10.0.2.16 443 46072,399790623,399797891,399797956,399797960,399797978,399797984,,,443,0x103a,5,14,4,6,,18296,18310
10.0.2.16 31.13.80.8 46442 443,399899209,399899239,399899276,399899284,399899302,399899311,,,46442,0x7c0d,5,30,8,9,,11477,11507
10.0.2.16 31.13.80.34 39808 443,399942362,399942394,399942428,399942435,399942453,399942463,,,39808,0x16f2,5,16,7,10,,12086,12102
31.13.80.8 10.0.2.16 443 39974,399942819,399942835,399942896,399942899,399942918,399942922,,,443,0x3201,5,12,3,4,,3676,3688
31.13.80.8 10.0.2.16 443 47926,399951740,399951763,399951816,399951819,399951837,399951839,,,443,0x29b5,5,44,3,2,,7453,7497
10.0.2.16 31.13.80.34 58380 443,399952033,399952036,399952107,399952111,399952130,399952134,,,58380,0x5133,5,33,4,4,,2604,2637
31.13.80.34 10.0.2.16 443 49856,400119316,400119409,400119485,400119489,400119507,400119513,,,443,0x160f,5,92,4,6,,19617,19709
31.13.80.8 10.0.2.16 443 55354,400120215,400120306,400120378,400120381,400120399,400120402,,,443,0x6b47,5,63,3,3,,11830,11893
31.13.80.34 10.0.2.16 443 35348,400121155,400144730,400144802,400144808,400144825,400144835,,,443,0x7fdc,5,47,6,10,,23453,23500
10.0.2.16 31.13.80.8 55492 443,400174928,400174956,400175004,400175007,400175025,400175028,,,55492,0x2341,5,76,3,3,,2280,2356
31.13.80.8 10.0.2.16 443 55492,400175082,400175086,400175164,400175169,400175186,400175192,,,443,0x57b3,5,49,5,6,,2602,2651
10.0.2.16 31.13.80.34 56520 443,400175405,400175429,400175478,400175483,400175501,400175509,,,56520,0x4e43,5,73,5,8,,5304,5377
31.13.80.8 10.0.2.16 443 42318,400175718,400175725,400175799,400175802,400175822,400175827,,,443,0x46c2,5,40,3,5,,4050,4090
10.0.2.16 31.13.80.8 42318 443,400175623,400175714,400175797,400175801,400175819,400175825,,,42318,0x24ff,5,71,4,6,,3912,3983
10.0.2.16 31.13.80.34 34572 443,400176771,400176774,400176846,400176853,400176871,400176880,,,34572,0x6a8d,5,21,7,9,,19221,19242
10.0.2.16 31.13.80.8 51462 443,400177679,400177684,400177755,400177758,400177776,400177782,,,51462,0x79ec,5,9,3,6,,76336,76345
10.0.2.16 31.13.80.8 54288 443,400179425,400179457,400179474,400179478,400179496,400179502,,,54288,0x2f88,5,87,4,6,,6100,6187
31.13.80.8 10.0.2.16 443 54288,400179558,400179561,400179638,400179641,400179659,400179662,,,443,0x34c3,5,25,3,3,,6447,6472
31.13.80.34 10.0.2.16 443 50958,400179621,400179716,400179794,400179797,400179815,400179818,,,443,0x2c64,5,66,3,3,,20028,20094
31.13.80.8 10.0.2.16 443 45936,400180561,400180588,400180592,400180595,400180615,400180619,,,443,0x664c,5,85,3,4,,6832,6917
31.13.80.34 10.0.2.16 443 47042,400180673,400180696,400180750,400180755,400180773,400180780,,,443,0x66f0,5,0,5,7,,2572,2572
10.0.2.16 31.13.80.8 57638 443,400181933,400181937,400182017,400182022,400182040,400182044,,,57638,0x28b6,5,38,5,4,,4391,4429
31.13.80.34 10.0.2.16 443 55132,400182098,400182103,400182178,400182180,400182198,400182201,,,443,0x6c60,5,5,2,3,,17576,17581
