Flow ID,pipeline_0_1_dec,pipeline_0_8_dec,pipeline_1_start_dec,pipeline_1_end_dec,pipeline_2_start_dec,pipeline_2_end_dec,pipeline_3_start_dec,pipeline_3_end_dec,srcPort,flow_id_hex,class_number,delta_0_us,delta_1,delta_2,delta_3,Flow Duration Original,pipeline_flow_duration,,,,,,
10.0.2.16 23.102.169.166 39546 443,362463648,362474510,362474581,362474584,362474602,362474606,,,39546,0x57b0,6,73,3,4,,10679,10752,,,,,,
137.117.16.35 10.0.2.16 443 57980,362482392,362492449,362492521,362492528,362492546,362492553,,,443,0x5985,6,44,7,7,,9909,9953,,,,,,
40.112.190.240 10.0.2.16 443 44480,362615627,362623186,362623208,362623216,362623235,362623245,,,443,0x7e8a,6,22,8,10,,7447,7469,,,,,,
40.112.190.240 10.0.2.16 443 44494,362612762,362623843,362623855,362623860,362623878,362623888,,,443,0x6c00,6,75,5,10,,10955,11030,,,,,,
10.0.2.16 40.112.190.240 44494 443,362613114,362624586,362624657,362624662,362624680,362624687,,,44494,0x6e6c,6,26,5,7,,11221,11247,,,,,,
10.0.2.16 52.165.180.242 45930 443,362639851,362644724,362644795,362644800,362644818,362644829,,,45930,0x3d61,6,99,5,11,,4821,4920,,,,,,
52.165.180.242 10.0.2.16 443 45930,362639417,362645108,362645125,362645129,362645147,362645156,,,443,0x1d43,6,79,4,9,,5616,5695,,,,,,
10.0.2.16 40.112.190.240 44502 443,362635284,362675429,362675500,362675504,362675522,362675529,,,44502,0x3cb7,6,4,4,7,,39249,39253,,,,,,
40.112.190.240 10.0.2.16 443 44502,362636076,362675970,362675984,362675986,362676004,362676009,,,443,0x5e39,6,49,2,5,,39146,39195,,,,,,
137.117.16.35 10.0.2.16 443 42322,362627784,362677346,362677411,362677415,362677433,362677438,,,443,0x515a,6,47,4,5,,48618,48665,,,,,,
10.0.2.16 137.117.16.35 42322 443,362628209,362677819,362677889,362677893,362677911,362677916,,,42322,0x16a7,6,77,4,5,,48631,48708,,,,,,
10.0.2.16 23.96.94.139 35856 443,362779623,362784506,362784579,362784599,362784619,362784637,,,35856,0x1e87,6,90,20,18,,4815,4905,,,,,,
23.96.94.139 10.0.2.16 443 35856,362779306,362784891,362784934,362784941,362784959,362784971,,,443,0x3cae,6,57,7,12,,5586,5643,,,,,,
23.102.169.166 10.0.2.16 443 57246,362792479,362806990,362807060,362807064,362807082,362807087,,,443,0x7471,6,52,4,5,,14204,14256,,,,,,
10.0.2.16 23.102.169.166 57284 443,362797383,362809246,362809271,362809274,362809292,362809295,,,57284,0x7c10,6,20,3,3,,11682,11702,,,,,,
23.102.169.166 10.0.2.16 443 57284,362797025,362809677,362809748,362809751,362809768,362809772,,,443,0x30a2,6,107,3,4,,12451,12558,,,,,,
52.115.93.187 10.0.2.16 443 43231,362876462,362882812,362882814,362882823,362882841,362882855,,,443,0x127d,6,22,9,14,,6258,6280,,,,,,
10.0.2.16 20.50.73.10 57231 443,362893942,362898661,362898733,362898737,362898755,362898766,,,57231,0x5a07,6,39,4,11,,4612,4651,,,,,,
10.0.2.16 52.113.194.132 58204 443,362881174,362914600,362914671,362914675,362914693,362914702,,,58204,0x219e,6,90,4,9,,32906,32996,,,,,,
137.117.16.35 10.0.2.16 443 46832,362882115,362934322,362934369,362934372,362934390,362934400,,,443,0x4cd4,6,63,3,10,,51230,51293,,,,,,
10.0.2.16 23.102.169.166 48234 443,363054874,363071663,363071734,363071743,363071762,363071770,,,48234,0x6b8e,6,53,9,8,,16663,16716,,,,,,
40.74.98.193 10.0.2.16 443 38045,363078167,363084131,363084201,363084206,363084227,363084236,,,443,0x54b8,6,93,5,9,,5886,5979,,,,,,
23.96.94.139 10.0.2.16 443 46394,363191390,363196584,363196654,363196659,363196677,363196685,,,443,0x3e87,6,70,5,8,,5157,5227,,,,,,
10.0.2.16 20.42.72.131 36250 443,363197389,363202921,363202985,363202988,363203007,363203017,,,36250,0x345f,6,19,3,10,,5518,5537,,,,,,
10.0.2.16 40.112.190.240 45180 443,363177356,363216283,363216354,363216359,363216377,363216383,,,45180,0x544f,6,8,5,6,,38364,38372,,,,,,
137.117.16.35 10.0.2.16 443 48942,363219041,363236112,363236183,363236187,363236205,363236218,,,443,0x48ee,6,19,4,13,,16764,16783,,,,,,
10.0.2.16 137.117.16.35 48942 443,363219621,363237702,363237772,363237777,363237795,363237803,,,48942,0x2fa1,6,62,5,8,,17773,17835,,,,,,
13.89.178.26 10.0.2.16 443 42322,363541933,363545982,363546054,363546063,363546082,363546095,,,443,0x5cbd,6,19,9,13,,3978,3997,,,,,,
10.0.2.16 20.42.65.88 45690 443,363561579,363566938,363567008,363567012,363567030,363567037,,,45690,0x6cf4,6,32,4,7,,5359,5391,,,,,,
10.0.2.16 52.255.207.13 57700 443,363664100,363681405,363681476,363681484,363681502,363681512,,,57700,0x766d,6,2,8,10,,17164,17166,,,,,,
52.255.207.13 10.0.2.16 443 57700,363664730,363683627,363683699,363683703,363683720,363683730,,,443,0x5046,6,71,4,10,,18704,18775,,,,,,
23.96.94.139 10.0.2.16 443 54530,363662842,363687741,363687812,363687817,363687835,363687842,,,443,0x7cde,6,62,5,7,,24667,24729,,,,,,
51.105.71.137 10.0.2.16 443 53829,363688437,363694236,363694278,363694282,363694300,363694309,,,443,0x6556,6,8,4,9,,5727,5735,,,,,,
10.0.2.16 20.189.173.13 46646 443,363685065,363699916,363699951,363699955,363699973,363699982,,,46646,0x3124,6,7,4,9,,14691,14698,,,,,,
13.89.178.26 10.0.2.16 443 37330,364064486,364072462,364072536,364072550,364072569,364072586,,,443,0x78ea,6,59,14,17,,7775,7834,,,,,,
10.0.2.16 13.89.178.26 37330 443,364063535,364072813,364072883,364072889,364072907,364072919,,,37330,0x6e1c,6,261,6,12,,9084,9345,,,,,,
51.11.192.50 10.0.2.16 443 37557,364067275,364075196,364075267,364075271,364075289,364075299,,,443,0x6106,6,108,4,10,,7864,7972,,,,,,
10.0.2.16 40.112.190.240 50852 443,364050914,364081024,364081095,364081099,364081117,364081126,,,50852,0x601c,6,72,4,9,,29680,29752,,,,,,
20.189.173.9 10.0.2.16 443 46198,364090362,364096533,364096562,364096568,364096586,364096595,,,443,0x7c45,6,11,6,9,,6125,6136,,,,,,
13.89.179.9 10.0.2.16 443 55212,364204852,364210459,364210460,364210466,364210483,364210492,,,443,0x1731,6,80,6,9,,5558,5638,,,,,,
10.0.2.16 23.102.169.166 43574 443,364550783,364580342,364580413,364580421,364580439,364580451,,,43574,0x5cdc,6,48,8,12,,29043,29091,,,,,,
23.102.169.166 10.0.2.16 443 43584,364551904,364581365,364581395,364581397,364581415,364581419,,,443,0x6b96,6,45,2,4,,29023,29068,,,,,,
137.117.16.35 10.0.2.16 443 38616,364639803,364652428,364652451,364652455,364652473,364652482,,,443,0x62b0,6,43,4,9,,12441,12484,,,,,,
10.0.2.16 137.117.16.35 60308 443,364829851,364849320,364849390,364849395,364849413,364849422,,,60308,0x5a06,6,50,5,9,,19141,19191,,,,,,
13.69.116.104 10.0.2.16 443 41756,364859062,364864463,364864504,364864508,364864525,364864534,,,443,0x293d,6,45,4,9,,5344,5389,,,,,,
10.0.2.16 40.79.189.58 56190 443,365009012,365013727,365013798,365013805,365013823,365013830,,,56190,0x662e,6,2,7,7,,4615,4617,,,,,,
40.79.189.58 10.0.2.16 443 56190,365008697,365014056,365014126,365014131,365014149,365014157,,,443,0x6eaa,6,87,5,8,,5297,5384,,,,,,
51.132.193.104 10.0.2.16 443 36140,365033932,365039603,365039674,365039678,365039697,365039705,,,443,0x75c6,6,87,4,8,,5575,5662,,,,,,
10.0.2.16 137.117.16.35 57734 443,365066500,365086139,365086210,365086217,365086235,365086244,,,57734,0x2472,6,27,7,9,,19473,19500,,,,,,
51.11.192.49 10.0.2.16 443 51442,365192262,365197655,365197726,365197733,365197751,365197762,,,443,0x60fc,6,97,7,11,,5290,5387,,,,,,
10.0.2.16 20.189.173.6 38690 443,365458535,365469323,365469327,365469330,365469348,365469357,,,38690,0x5b33,6,8,3,9,,10747,10755,,,,,,
20.42.65.84 10.0.2.16 443 44154,365686444,365701699,365701770,365701776,365701795,365701805,,,443,0x30f9,6,34,6,10,,15034,15068,,,,,,
10.0.2.16 23.102.169.166 36440 443,365750027,365794740,365794813,365794822,365794841,365794853,,,36440,0x392a,6,62,9,12,,44198,44260,,,,,,
20.50.80.209 10.0.2.16 443 47378,365820629,365828241,365828258,365828267,365828286,365828297,,,443,0x36e6,6,16,9,11,,7530,7546,,,,,,
20.44.10.123 10.0.2.16 443 59750,365915145,365921149,365921220,365921227,365921245,365921254,,,443,0x5d6c,6,37,7,9,,5898,5935,,,,,,
104.208.16.88 10.0.2.16 443 54476,366020573,366038238,366038308,366038312,366038330,366038339,,,443,0x4ea1,6,16,4,9,,17509,17525,,,,,,
10.0.2.16 20.42.73.24 59910 443,366054049,366069082,366069152,366069156,366069174,366069182,,,59910,0x3147,6,7,4,8,,14869,14876,,,,,,
52.182.143.210 10.0.2.16 443 51994,366155916,366181165,366181180,366181185,366181203,366181211,,,443,0x15e7,6,63,5,8,,25065,25128,,,,,,
40.112.190.240 10.0.2.16 443 44826,366199704,366219212,366219283,366219288,366219306,366219316,,,443,0x3057,6,31,5,10,,19411,19442,,,,,,
52.232.209.85 10.0.2.16 443 56194,366224266,366229174,366229217,366229222,366229241,366229253,,,443,0x7a99,6,17,5,12,,4935,4952,,,,,,
20.189.173.3 10.0.2.16 443 59178,366219870,366231999,366232069,366232073,366232091,366232099,,,443,0x3f92,6,20,4,8,,11975,11995,,,,,,
20.50.73.9 10.0.2.16 443 38386,366244466,366250578,366250649,366250653,366250671,366250680,,,443,0x28c5,6,98,4,9,,5747,5845,,,,,,
137.117.16.35 10.0.2.16 443 33486,366210088,366255626,366255686,366255690,366255709,366255716,,,443,0x1273,6,7,4,7,,44970,44977,,,,,,
20.189.173.3 10.0.2.16 443 37956,366289124,366304036,366304106,366304113,366304132,366304140,,,443,0x2fe7,6,17,7,8,,14744,14761,,,,,,
10.0.2.16 20.189.173.3 37956 443,366289572,366304681,366304752,366304756,366304774,366304781,,,37956,0x3d14,6,14,4,7,,14927,14941,,,,,,
40.79.141.154 10.0.2.16 443 39678,366514942,366520327,366520397,366520405,366520423,366520434,,,443,0x3de9,6,14,8,11,,5365,5379,,,,,,
10.0.2.16 23.102.169.166 34262 443,366541273,366547384,366547456,366547463,366547482,366547496,,,34262,0x7f37,6,68,7,14,,5909,5977,,,,,,
52.115.93.186 10.0.2.16 443 42999,366552294,366559842,366559914,366559919,366559937,366559946,,,443,0x5ad3,6,25,5,9,,7514,7539,,,,,,
10.0.2.16 52.115.93.186 42999 443,366552621,366560226,366560248,366560253,366560271,366560281,,,42999,0x3ba9,6,25,5,10,,7546,7571,,,,,,
10.0.2.16 23.96.94.139 57474 443,366539984,366573760,366573789,366573795,366573813,366573823,,,57474,0x2416,6,34,6,10,,33499,33533,,,,,,
10.0.2.16 52.182.143.208 55215 443,366575148,366579759,366579775,366579778,366579796,366579804,,,55215,0x7a06,6,45,3,8,,4629,4674,,,,,,
52.182.143.208 10.0.2.16 443 55215,366574720,366580186,366580259,366580265,366580283,366580291,,,443,0x24e9,6,65,6,8,,5334,5399,,,,,,
13.69.239.73 10.0.2.16 443 51602,366564757,366584778,366584848,366584853,366584871,366584877,,,443,0x2ebf,6,11,5,6,,19814,19825,,,,,,
52.177.138.113 10.0.2.16 443 56788,366570572,366591752,366591779,366591783,366591800,366591807,,,443,0x5d47,6,68,4,7,,20988,21056,,,,,,
137.117.16.35 10.0.2.16 443 40788,366602313,366611277,366611306,366611309,366611327,366611335,,,443,0x61e1,6,36,3,8,,8881,8917,,,,,,
10.0.2.16 137.117.16.35 40788 443,366602743,366612191,366612265,366612270,366612288,366612297,,,40788,0x6e83,6,5,5,9,,9377,9382,,,,,,
10.0.2.16 20.50.201.200 58552 443,366696735,366701996,366702004,366702012,366702031,366702042,,,58552,0x16bf,6,44,8,11,,5291,5335,,,,,,
40.70.161.7 10.0.2.16 443 39154,366867310,366872482,366872553,366872561,366872579,366872593,,,443,0x1923,6,21,8,14,,5051,5072,,,,,,
10.0.2.16 40.70.161.7 39154 443,366867680,366872819,366872889,366872895,366872913,366872921,,,39154,0x1b31,6,12,6,8,,5063,5075,,,,,,
13.89.179.8 10.0.2.16 443 40328,366902097,366924298,366924303,366924308,366924326,366924334,,,443,0x745b,6,25,5,8,,22162,22187,,,,,,
20.42.65.88 10.0.2.16 443 37438,366971625,366976654,366976725,366976729,366976747,366976753,,,443,0x6606,6,29,4,6,,5035,5064,,,,,,
40.112.190.240 10.0.2.16 443 40682,367123269,367135394,367135465,367135469,367135487,367135497,,,443,0x549b,6,65,4,10,,12064,12129,,,,,,
10.0.2.16 40.112.190.240 40700 443,367129305,367137942,367137994,367137998,367138016,367138023,,,40700,0x2eb6,6,51,4,7,,8556,8607,,,,,,
40.112.190.240 10.0.2.16 443 40700,367128931,367138317,367138318,367138322,367138340,367138346,,,443,0x7428,6,29,4,6,,9327,9356,,,,,,
10.0.2.16 52.232.209.85 54864 443,367157488,367162629,367162699,367162704,367162722,367162730,,,54864,0x11a4,6,68,5,8,,4994,5062,,,,,,
23.96.94.139 10.0.2.16 443 35536,367133329,367164372,367164443,367164447,367164465,367164473,,,443,0x67bb,6,36,4,8,,30694,30730,,,,,,
40.79.197.35 10.0.2.16 443 53865,367165011,367176582,367176652,367176657,367176675,367176683,,,443,0x77d2,6,25,5,8,,11378,11403,,,,,,
10.0.2.16 40.79.197.35 53865 443,367165379,367176908,367176979,367176984,367177002,367177010,,,53865,0x3019,6,25,5,8,,11393,11418,,,,,,
52.113.194.132 10.0.2.16 443 50176,367149734,367187294,367187365,367187369,367187387,367187394,,,443,0x197a,6,90,4,7,,37175,37265,,,,,,
10.0.2.16 137.117.16.35 32962 443,367205733,367222668,367222738,367222745,367222763,367222773,,,32962,0x23d5,6,1,7,10,,16734,16735,,,,,,
20.189.173.3 10.0.2.16 443 50276,367227095,367248966,367249037,367249043,367249060,367249068,,,443,0x1636,6,65,6,8,,21600,21665,,,,,,
10.0.2.16 52.255.207.13 49788 443,367426841,367437097,367437168,367437172,367437190,367437197,,,49788,0x1fd1,6,21,4,7,,10154,10175,,,,,,
52.113.207.43 10.0.2.16 443 39181,367438050,367448737,367448808,367448812,367448830,367448842,,,443,0x1edd,6,22,4,12,,10592,10614,,,,,,
52.255.207.13 10.0.2.16 443 49780,367431272,367455205,367455277,367455282,367455300,367455308,,,443,0x5ced,6,32,5,8,,23770,23802,,,,,,
52.113.194.132 10.0.2.16 443 36220,367461055,367466142,367466150,367466156,367466174,367466185,,,443,0x29e9,6,110,6,11,,5117,5227,,,,,,
52.182.143.210 10.0.2.16 443 53815,367518975,367524434,367524505,367524509,367524527,367524536,,,443,0x5055,6,46,4,9,,5345,5391,,,,,,
10.0.2.16 137.117.16.35 46186 443,367547704,367565386,367565401,367565407,367565425,367565434,,,46186,0x3f03,6,20,6,9,,17499,17519,,,,,,
52.232.209.85 10.0.2.16 443 35118,367652781,367658515,367658520,367658532,367658551,367658567,,,443,0x6b22,6,109,12,16,,5711,5820,,,,,,
10.0.2.16 52.232.209.85 35118 443,367653144,367658951,367659022,367659027,367659046,367659055,,,35118,0x3d9e,6,25,5,9,,5707,5732,,,,,,
10.0.2.16 52.168.112.67 53766 443,367667832,367672057,367672094,367672101,367672118,367672127,,,53766,0x42eb,6,76,7,9,,4185,4261,,,,,,
40.112.190.240 10.0.2.16 443 38404,367636914,367688405,367688476,367688480,367688497,367688509,,,443,0x4121,6,51,4,12,,51005,51056,,,,,,
137.117.16.35 10.0.2.16 443 49646,367696623,367712802,367712874,367712879,367712897,367712906,,,443,0x1f39,6,84,5,9,,15927,16011,,,,,,
10.0.2.16 137.117.16.35 49646 443,367697073,367713603,367713673,367713677,367713695,367713702,,,49646,0x77ec,6,23,4,7,,16424,16447,,,,,,
20.42.65.89 10.0.2.16 443 44432,367929542,367935521,367935584,367935602,367935622,367935640,,,443,0x4cd2,6,65,18,18,,5927,5992,,,,,,
10.0.2.16 20.42.65.89 44432 443,367928739,367936045,367936096,367936105,367936123,367936135,,,44432,0x74c1,6,52,9,12,,7271,7323,,,,,,
40.70.161.102 10.0.2.16 443 55818,367925281,367938565,367938636,367938641,367938659,367938669,,,443,0x1df4,6,57,5,10,,13161,13218,,,,,,
10.0.2.16 40.70.161.102 55818 443,367925620,367938902,367938966,367938970,367938988,367938998,,,55818,0x4ae1,6,34,4,10,,13158,13192,,,,,,
137.117.16.35 10.0.2.16 443 41698,367945039,367961713,367961784,367961789,367961807,367961817,,,443,0x5dcb,6,23,5,10,,16489,16512,,,,,,
10.0.2.16 23.102.169.166 42744 443,368169761,368177751,368177822,368177829,368177846,368177857,,,42744,0x214f,6,4,7,11,,7879,7883,,,,,,
13.89.179.10 10.0.2.16 443 43894,368181856,368185324,368185384,368185393,368185411,368185420,,,443,0x4e96,6,29,9,9,,3479,3508,,,,,,
10.0.2.16 13.89.179.10 43894 443,368180123,368185690,368185717,368185722,368185739,368185750,,,43894,0x4d71,6,10,5,11,,5564,5574,,,,,,
10.0.2.16 23.102.169.166 57856 443,368376363,368391224,368391296,368391303,368391321,368391331,,,57856,0x5504,6,29,7,10,,14711,14740,,,,,,
10.0.2.16 23.102.169.166 57838 443,368385484,368398205,368398277,368398282,368398300,368398311,,,57838,0x66b0,6,34,5,11,,12561,12595,,,,,,
52.255.207.13 10.0.2.16 443 43866,368381239,368418349,368418420,368418425,368418442,368418451,,,443,0x65cb,6,7,5,9,,36725,36732,,,,,,
10.0.2.16 52.113.194.132 52308 443,368412235,368422930,368423001,368423006,368423024,368423033,,,52308,0x63c0,6,22,5,9,,10589,10611,,,,,,
10.0.2.16 52.168.112.66 54414 443,368591313,368596540,368596601,368596606,368596625,368596635,,,54414,0x6302,6,42,5,10,,5178,5220,,,,,,
52.182.141.63 10.0.2.16 443 54322,368623888,368627021,368627092,368627096,368627114,368627122,,,443,0x1416,6,23,4,8,,3058,3081,,,,,,
10.0.2.16 52.113.207.7 40477 443,368693696,368698409,368698480,368698486,368698504,368698515,,,40477,0x5f60,6,64,6,11,,4673,4737,,,,,,
10.0.2.16 20.42.73.27 34001 443,368712904,368717625,368717696,368717700,368717718,368717727,,,34001,0x1a1e,6,20,4,9,,4612,4632,,,,,,
10.0.2.16 137.117.16.35 49874 443,368699879,368755997,368756069,368756077,368756095,368756106,,,49874,0x403c,6,60,8,11,,55719,55779,,,,,,
10.0.2.16 52.168.117.169 44110 443,368763468,368768624,368768661,368768668,368768685,368768697,,,44110,0x1f3d,6,31,7,12,,5103,5134,,,,,,
52.168.117.169 10.0.2.16 443 44110,368764663,368768942,368768993,368768998,368769015,368769025,,,443,0x60ba,6,60,5,10,,4236,4296,,,,,,
13.89.178.27 10.0.2.16 443 46686,368820983,368844582,368844653,368844660,368844678,368844688,,,443,0x1e72,6,7,7,10,,23371,23378,,,,,,
52.113.194.132 10.0.2.16 443 55492,368969989,368975123,368975195,368975206,368975224,368975239,,,443,0x4ce4,6,75,11,15,,5000,5075,,,,,,
23.102.169.166 10.0.2.16 443 46680,369020305,369039176,369039217,369039222,369039240,369039246,,,443,0x5110,6,60,5,6,,18699,18759,,,,,,
10.0.2.16 20.42.65.89 32932 443,369019985,369040433,369040504,369040508,369040526,369040535,,,32932,0x1331,6,29,4,9,,20262,20291,,,,,,
137.117.16.35 10.0.2.16 443 60796,369054921,369084139,369084210,369084222,369084241,369084253,,,443,0x65a1,6,9,12,12,,28902,28911,,,,,,
10.0.2.16 137.117.16.35 60796 443,369054585,369084796,369084866,369084872,369084890,369084899,,,60796,0x4da4,6,7,6,9,,29955,29962,,,,,,
10.0.2.16 13.69.109.131 48247 443,369221640,369226263,369226280,369226286,369226304,369226312,,,48247,0x1cdf,6,15,6,8,,4616,4631,,,,,,
10.0.2.16 20.42.73.27 35248 443,369213308,369230482,369230553,369230557,369230575,369230584,,,35248,0x736b,6,22,4,9,,17039,17061,,,,,,
13.69.239.72 10.0.2.16 443 55524,369446984,369466665,369466736,369466742,369466760,369466768,,,443,0x3b56,6,21,6,8,,19201,19222,,,,,,
10.0.2.16 52.255.207.13 55146 443,369427138,369475331,369475402,369475407,369475425,369475431,,,55146,0x7770,6,63,5,6,,47483,47546,,,,,,
52.113.194.132 10.0.2.16 443 60300,369439873,369476758,369476829,369476833,369476851,369476858,,,443,0x731d,6,5,4,7,,36237,36242,,,,,,
10.0.2.16 52.113.194.132 60300 443,369439431,369477082,369477153,369477155,369477173,369477179,,,60300,0x38be,6,204,2,6,,36968,37172,,,,,,
52.255.207.13 10.0.2.16 443 55146,369430131,369477403,369477474,369477477,369477494,369477500,,,443,0x6c95,6,1,3,6,,46549,46550,,,,,,
10.0.2.16 104.46.162.224 42320 443,369481339,369486054,369486125,369486129,369486147,369486154,,,42320,0x1c7f,6,56,4,7,,4712,4768,,,,,,
10.0.2.16 137.117.16.35 37510 443,369487174,369505604,369505643,369505647,369505665,369505675,,,37510,0x6246,6,84,4,10,,18298,18382,,,,,,
52.255.207.13 10.0.2.16 443 32814,369849006,369860807,369860879,369860896,369860916,369860932,,,443,0x7575,6,19,17,16,,11690,11709,,,,,,
52.255.207.13 10.0.2.16 443 32808,369855135,369873820,369873834,369873841,369873859,369873866,,,443,0x2447,6,8,7,7,,18512,18520,,,,,,
10.0.2.16 52.255.207.13 32808 443,369853407,369874306,369874319,369874324,369874342,369874351,,,32808,0x122c,6,19,5,9,,20708,20727,,,,,,
52.255.207.13 10.0.2.16 443 35332,370053500,370066587,370066598,370066604,370066622,370066631,,,443,0x4d19,6,24,6,9,,12886,12910,,,,,,
10.0.2.16 52.255.207.13 35332 443,370053121,370067014,370067085,370067090,370067108,370067117,,,35332,0x387a,6,32,5,9,,13660,13692,,,,,,
10.0.2.16 23.102.169.166 33260 443,370063384,370071962,370071971,370071976,370071994,370072003,,,33260,0x3efc,6,84,5,9,,8496,8580,,,,,,
23.102.169.166 10.0.2.16 443 33260,370062928,370072392,370072463,370072469,370072486,370072494,,,443,0x75ec,6,2,6,8,,9268,9270,,,,,,
10.0.2.16 20.42.73.24 54830 443,370087341,370095543,370095576,370095580,370095598,370095605,,,54830,0x5a6b,6,105,4,7,,8048,8153,,,,,,
20.42.73.24 10.0.2.16 443 54830,370086917,370097417,370097489,370097495,370097514,370097523,,,443,0x18a4,6,75,6,9,,10193,10268,,,,,,
10.0.2.16 13.89.178.27 39326 443,370117240,370123540,370123611,370123615,370123633,370123642,,,39326,0x200c,6,20,4,9,,6287,6307,,,,,,
137.117.16.35 10.0.2.16 443 57440,370080111,370127495,370127550,370127554,370127572,370127582,,,443,0x7a97,6,114,4,10,,46779,46893,,,,,,
10.0.2.16 20.189.173.7 33930 443,370233788,370238189,370238262,370238280,370238301,370238317,,,33930,0x25bf,6,45,18,16,,4352,4397,,,,,,
52.114.159.142 10.0.2.16 443 47409,370333396,370342520,370342592,370342596,370342614,370342621,,,443,0x1088,6,47,4,7,,9021,9068,,,,,,
10.0.2.16 52.113.194.132 36196 443,370344648,370387591,370387593,370387596,370387613,370387621,,,36196,0x54d1,6,84,3,8,,42420,42504,,,,,,
137.117.16.35 10.0.2.16 443 58282,370610322,370629792,370629863,370629870,370629888,370629898,,,443,0x46c8,6,21,7,10,,19177,19198,,,,,,
10.0.2.16 13.89.179.10 53402 443,370649157,370663306,370663377,370663383,370663401,370663410,,,53402,0x65c6,6,30,6,9,,13953,13983,,,,,,
13.89.179.10 10.0.2.16 443 53402,370648684,370663812,370663864,370663871,370663889,370663898,,,443,0x4c3b,6,11,7,9,,14934,14945,,,,,,
40.79.141.152 10.0.2.16 443 50438,370679511,370685699,370685740,370685743,370685762,370685771,,,443,0x1eb8,6,8,3,9,,6182,6190,,,,,,
10.0.2.16 52.165.180.242 41846 443,370852827,370858165,370858239,370858261,370858282,370858303,,,41846,0x23c3,6,30,22,21,,5358,5388,,,,,,
23.102.169.166 10.0.2.16 443 60042,370859814,370879340,370879410,370879414,370879432,370879439,,,443,0x3981,6,85,4,7,,19356,19441,,,,,,
20.189.173.12 10.0.2.16 443 52688,370904504,370914413,370914484,370914489,370914507,370914517,,,443,0x3fbd,6,26,5,10,,9821,9847,,,,,,
10.0.2.16 52.113.194.132 58308 443,370909588,370940057,370940128,370940133,370940151,370940161,,,58308,0x3a7a,6,13,5,10,,30130,30143,,,,,,
52.113.194.132 10.0.2.16 443 58308,370904076,370940436,370940461,370940466,370940484,370940493,,,443,0x2e6e,6,76,5,9,,35976,36052,,,,,,
10.0.2.16 137.117.16.35 51636 443,370903398,370964003,370964058,370964063,370964081,370964090,,,51636,0x6794,6,1,5,9,,59897,59898,,,,,,
10.0.2.16 52.255.207.13 52194 443,371038515,371057517,371057587,371057594,371057612,371057622,,,52194,0x3afc,6,14,7,10,,18603,18617,,,,,,
10.0.2.16 40.112.190.240 43048 443,371331909,371337675,371337745,371337753,371337772,371337781,,,43048,0x4829,6,27,8,9,,5630,5657,,,,,,
23.102.169.166 10.0.2.16 443 38068,371332636,371344982,371345008,371345012,371345031,371345038,,,443,0x52a2,6,83,4,7,,12213,12296,,,,,,
137.117.16.35 10.0.2.16 443 43812,371398714,371417743,371417788,371417792,371417810,371417820,,,443,0x6bc8,6,9,4,10,,18779,18788,,,,,,
10.0.2.16 137.117.16.35 43812 443,371399177,371420243,371420314,371420320,371420338,371420346,,,43812,0x3656,6,3,6,8,,20785,20788,,,,,,
52.255.207.13 10.0.2.16 443 35480,371566216,371586023,371586094,371586102,371586120,371586129,,,443,0x6405,6,20,8,9,,19603,19623,,,,,,
137.117.16.35 10.0.2.16 443 44148,371611514,371626153,371626207,371626214,371626233,371626242,,,443,0x38a6,6,101,7,9,,14504,14605,,,,,,
10.0.2.16 137.117.16.35 44148 443,371611850,371633702,371633772,371633779,371633797,371633803,,,44148,0x3ce5,6,11,7,6,,21513,21524,,,,,,
137.117.16.35 10.0.2.16 443 58126,371975255,371989561,371989632,371989637,371989655,371989666,,,443,0x3eef,6,42,5,11,,14099,14141,,,,,,
10.0.2.16 23.102.169.166 51142 443,372184978,372192535,372192607,372192614,372192632,372192644,,,51142,0x1cde,6,22,7,12,,7523,7545,,,,,,
10.0.2.16 137.117.16.35 45318 443,372192221,372242012,372242056,372242063,372242081,372242090,,,45318,0x101e,6,21,7,9,,49218,49239,,,,,,
20.42.65.88 10.0.2.16 443 40400,372313958,372330217,372330246,372330252,372330270,372330278,,,443,0x1757,6,50,6,8,,16077,16127,,,,,,
10.0.2.16 52.182.143.210 43462 443,372630205,372647379,372647450,372647456,372647473,372647482,,,43462,0x4cef,6,45,6,9,,16955,17000,,,,,,
40.70.161.102 10.0.2.16 443 59482,372638872,372647708,372647778,372647782,372647800,372647811,,,443,0x1337,6,28,4,11,,8717,8745,,,,,,
10.0.2.16 40.70.161.102 59482 443,372639186,372648050,372648107,372648112,372648130,372648140,,,59482,0x70a8,6,9,5,10,,8758,8767,,,,,,
10.0.2.16 52.113.194.132 46288 443,372627532,372657712,372657716,372657720,372657738,372657744,,,46288,0x238e,6,6,4,6,,29793,29799,,,,,,
40.112.190.240 10.0.2.16 443 48472,372629461,372658753,372658824,372658828,372658845,372658854,,,443,0x7125,6,21,4,9,,28855,28876,,,,,,
10.0.2.16 40.112.190.240 48472 443,372629104,372659078,372659149,372659153,372659171,372659178,,,48472,0x7996,6,36,4,7,,29639,29675,,,,,,
20.189.173.1 10.0.2.16 443 35902,372653703,372667613,372667684,372667688,372667706,372667713,,,443,0x3ff6,6,62,4,7,,13765,13827,,,,,,
10.0.2.16 20.189.173.1 35902 443,372652918,372668096,372668167,372668170,372668188,372668193,,,35902,0x3e23,6,75,3,5,,14985,15060,,,,,,
